p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99,p_100,p_101,p_102,p_103,p_104,p_105,p_106,p_107,p_108,p_109,p_110,p_111,p_112,p_113,p_114,p_115,p_116,p_117,p_118,p_119,p_120,monomer_state
0.03305785,0.037190083,0.037190083,0.045454547,0.016528925,0.037190083,0.0661157,0.10330579,0.049586777,0.045454547,0.053719006,0.07024793,0.037190083,0.041322313,0.06198347,0.08264463,0.053719006,0.012396694,0.053719006,0.06198347,0.0,0.9594465,-0.8872524,-2.3404052,0.39211264,0.033189613,-0.8302951,0.61976516,-1.3608211,-1.9439311,2.2626953,1.5657221,-0.63110185,-0.065397024,-1.1795762,0.06773143,-1.5777903,1.4866599,0.071479484,1.4409375,0.36014372,4.383075,0.19451587,-0.6527553,1.8720661,-0.004013786,0.09354575,-0.14868987,-0.09655157,-1.2761754,1.3376936,1.9889818,0.42894912,-1.7375777,1.1518102,-1.6224408,-0.7630597,-0.9594155,1.5945019,0.42767292,0.22773942,-1.0310557,-1.2262803,0.7718254,-0.33490926,1.8217089,-2.0850132,1.792663,1.566805,-1.1183506,-0.35350904,0.4574015,-1.3831676,0.5929896,-0.0010199463,-0.6720162,-0.27352127,-0.05322015,-0.22230332,-1.8185877,0.18037322,0.32981712,1.7654217,-1.1462748,0.8228926,-0.35455665,-0.95134056,0.33263448,-0.052647732,-0.22258842,-1.3969365,-0.743543,0.30475384,0.17816196,-0.6070643,-0.18193008,-0.48102608,-0.47743493,0.45060372,0.9712312,-0.2621747,-1.6769984,-0.5823648,0.17112824,0.71354353,1.4418352,-0.23216547,3.4714556,2.0817444,2.4178522,0.9040062,1.6616822,0.9831572,-0.055302303,-0.007875897,-1.2560514,-0.09126815,0.10195889,0.09345504,-0.88785475,2.2838,1
0.038961038,0.030303031,0.056277055,0.07359307,0.008658009,0.030303031,0.064935066,0.0952381,0.043290045,0.051948052,0.077922076,0.08225108,0.017316017,0.051948052,0.043290045,0.051948052,0.064935066,0.0043290043,0.043290045,0.06926407,0.0,1.0680125,-0.8974981,-2.3072917,0.47096825,-0.024834136,-0.8369651,0.6396468,-1.3335632,-1.9964873,2.44744,1.6037318,-0.7074711,0.04407954,-1.141386,0.11746255,-1.6608384,1.5520651,0.23336062,1.5591558,0.41224527,4.4584947,0.18396759,-0.73428774,2.0170186,-0.052669436,0.22730768,-0.16805835,-0.102076724,-1.3335372,1.2693052,2.1203184,0.40839782,-1.7918776,1.1015415,-1.622513,-0.8077975,-0.9341338,1.6151314,0.4489149,0.24742682,-0.93346107,-1.279276,0.98504347,-0.45434815,1.9279213,-2.1011183,1.9492662,1.4854617,-1.1220337,-0.36535168,0.34545004,-1.2540332,0.56156975,-0.050460383,-0.6543307,-0.27726135,0.0132634705,-0.3047448,-1.8315951,0.17077214,0.3540337,1.8226416,-1.139077,0.8560027,-0.37871358,-0.95802253,0.4367473,-0.15892705,-0.2313153,-1.4551127,-0.77964413,0.42555383,0.1508056,-0.4443644,-0.07705348,-0.5887304,-0.6237288,0.5045281,0.72840977,-0.37298536,-1.7477299,-0.5662356,0.30341864,0.72932166,1.5576018,-0.31746805,3.406426,2.0748737,2.3908014,0.9130339,1.850308,0.9610563,-0.056328066,0.044377886,-1.214191,-0.029071886,0.089211166,-0.070630535,-1.0958024,2.3323898,1
0.04489796,0.040816326,0.040816326,0.040816326,0.01632653,0.028571429,0.073469386,0.10204082,0.053061225,0.036734693,0.07755102,0.07755102,0.04489796,0.040816326,0.04489796,0.04897959,0.07755102,0.008163265,0.04489796,0.057142857,0.0,1.0486019,-0.8156764,-2.35711,0.33521906,0.048046075,-0.80046684,0.55731386,-1.3666292,-2.00625,2.4223275,1.6133621,-0.6280402,0.05327717,-1.1487697,0.13335545,-1.5627522,1.5977315,0.09313477,1.4333526,0.3558945,4.432311,0.19152302,-0.58422005,1.9557714,-0.04445251,0.30255756,-0.22122784,-0.061412554,-1.3804893,1.3906407,1.9921252,0.40383905,-1.8547834,1.0721139,-1.7570276,-0.70160717,-0.8955184,1.609065,0.36052415,0.26582658,-1.0031608,-1.3422667,0.75101525,-0.23250596,1.9408627,-2.1529505,1.8653998,1.4458507,-1.094537,-0.39513108,0.38660723,-1.4142544,0.6092659,0.039616864,-0.6838084,-0.22049633,-0.06741791,-0.23063235,-1.8064649,0.20507112,0.35166696,1.7837957,-1.0949255,0.9859485,-0.39224702,-0.93213105,0.3480491,-0.25451595,-0.08778817,-1.4532287,-0.6893389,0.3789206,0.20955521,-0.57290685,-0.013398842,-0.41640547,-0.4273265,0.46175855,0.92563087,-0.46664783,-1.6617243,-0.44783843,0.14879498,0.7188923,1.5319306,-0.24717577,3.4514267,2.0574253,2.3506017,0.90226036,1.759549,0.7682513,0.03798561,-0.04580087,-1.1964028,-0.24067369,0.11521015,0.10618055,-1.0297425,2.365176,1
0.040816326,0.040816326,0.040816326,0.040816326,0.020408163,0.028571429,0.073469386,0.10204082,0.053061225,0.036734693,0.07755102,0.07755102,0.04489796,0.040816326,0.04489796,0.04897959,0.07755102,0.008163265,0.04489796,0.057142857,0.0,1.0463209,-0.822365,-2.3629856,0.33719215,0.04847266,-0.8088024,0.577027,-1.3741353,-1.9988139,2.4227507,1.6136156,-0.63270795,0.05401061,-1.1365076,0.15510279,-1.5645497,1.5907098,0.105239905,1.4270418,0.35412169,4.4433146,0.19285168,-0.5669699,1.9720626,-0.045311388,0.3190118,-0.22766364,-0.050497863,-1.3908026,1.386294,1.9940119,0.40869832,-1.8403255,1.0834904,-1.7563047,-0.7084137,-0.8969772,1.5962981,0.3677147,0.26831204,-1.0052947,-1.3410326,0.7506255,-0.22524479,1.9410071,-2.1516676,1.878433,1.4503558,-1.096927,-0.39610773,0.39121646,-1.4140903,0.60499954,0.052441645,-0.68484205,-0.231788,-0.06550691,-0.22841847,-1.8067204,0.19275922,0.34928966,1.7970765,-1.1035311,0.97904265,-0.38963434,-0.94513744,0.3441313,-0.2502875,-0.07164776,-1.456249,-0.7009003,0.37820128,0.2076197,-0.5713823,-0.013480794,-0.42599848,-0.42919448,0.4642914,0.9333176,-0.4764213,-1.6610998,-0.4620289,0.14652921,0.70886606,1.5458076,-0.24845056,3.4516044,2.0682263,2.3407345,0.9178659,1.7603266,0.76917416,0.041556496,-0.046953797,-1.1818405,-0.2397783,0.11117253,0.121786684,-1.0335516,2.374235,1
0.037656903,0.029288704,0.046025105,0.07531381,0.008368201,0.033472802,0.066945605,0.10041841,0.037656903,0.054393306,0.09623431,0.08368201,0.020920502,0.046025105,0.041841004,0.041841004,0.06276151,0.0041841003,0.037656903,0.07531381,0.0,1.0833943,-0.83649945,-2.3179295,0.3591632,0.004837331,-0.93063986,0.5994525,-1.4703326,-1.8954066,2.4792178,1.6102546,-0.64592016,-0.017375594,-1.029223,0.2045689,-1.5617708,1.5125824,0.21825081,1.4702401,0.35500118,4.427144,0.16939525,-0.5881811,2.1369534,0.016585894,0.27898332,-0.14939502,-0.055099353,-1.4190859,1.3061092,2.042951,0.39044136,-1.7493875,1.1144617,-1.6222262,-0.7689844,-0.96263283,1.5560001,0.4758606,0.33661026,-0.9506027,-1.2990392,0.9391649,-0.3797607,1.9755282,-2.216022,1.9558126,1.5599729,-1.0242116,-0.30997542,0.386805,-1.2570279,0.50405514,-0.041852932,-0.61468387,-0.20916481,0.08210743,-0.29553446,-1.8066784,0.12712675,0.3276957,1.8939793,-1.1357914,0.9766298,-0.36775237,-0.9836349,0.4563673,-0.19527102,-0.1259698,-1.4030132,-0.6725206,0.38079795,0.2121842,-0.5048561,-0.07425541,-0.5172255,-0.6650068,0.5129762,0.8911455,-0.4250879,-1.7495081,-0.56103784,0.28751117,0.6332541,1.6395806,-0.33344916,3.364763,2.1198542,2.4712324,0.9302062,1.8388802,0.82349455,-0.010885686,0.0024788557,-1.0907725,-0.17426953,0.084570654,-0.0069835116,-1.1603497,2.4186137,1
0.04661017,0.038135592,0.029661017,0.06355932,0.008474576,0.029661017,0.10169491,0.105932206,0.029661017,0.042372882,0.06355932,0.084745765,0.038135592,0.038135592,0.050847456,0.04661017,0.055084746,0.012711864,0.04661017,0.06779661,0.0,1.0412148,-0.8857969,-2.409056,0.3166576,0.1118017,-0.87351316,0.54750043,-1.4350415,-1.9390715,2.3920522,1.6003529,-0.645215,-0.015573916,-1.0307153,0.19562735,-1.5839146,1.5840181,0.10337203,1.4443486,0.41502365,4.386559,0.28467256,-0.61513346,2.0762987,-0.036585685,0.23691273,-0.15361105,-0.03104969,-1.4045944,1.3154242,2.0791233,0.36849824,-1.7224193,1.1153836,-1.6466012,-0.7625656,-0.9143056,1.5714355,0.46818337,0.3106418,-0.9998444,-1.2854166,0.8217565,-0.32875475,1.8670243,-2.1421168,1.9063923,1.4259441,-0.9512912,-0.456043,0.41661733,-1.3587712,0.5757362,0.053472657,-0.57739127,-0.3017497,-0.02022548,-0.14902654,-1.8482618,0.117163256,0.31185213,1.8410805,-1.1482,0.93613744,-0.40919474,-1.0220155,0.40001455,-0.11831166,-0.19763139,-1.4475797,-0.7982047,0.411608,0.14102614,-0.45360056,-0.11568275,-0.55760014,-0.5526573,0.42200837,0.845909,-0.4952532,-1.6359539,-0.5983233,0.26001146,0.6849665,1.6007177,-0.33013254,3.4034564,2.2015355,2.3816795,0.8730614,1.8321714,0.8395016,-0.048055563,0.051967848,-1.1444602,-0.13908868,0.11347185,0.14004771,-1.0515157,2.3353183,1
0.040816326,0.040816326,0.040816326,0.040816326,0.01632653,0.028571429,0.07755102,0.10612245,0.053061225,0.036734693,0.07755102,0.073469386,0.036734693,0.040816326,0.040816326,0.053061225,0.07755102,0.008163265,0.04897959,0.06122449,0.0,1.0767481,-0.789548,-2.3430996,0.3429843,0.024067344,-0.79547906,0.5940855,-1.3401856,-2.017186,2.3937993,1.621114,-0.64460987,0.06099063,-1.1422069,0.12638645,-1.5711175,1.5987402,0.1038198,1.4379243,0.36355573,4.395215,0.1924106,-0.6115692,1.9774892,-0.03555975,0.29549766,-0.23509979,-0.042167407,-1.3512546,1.3751074,1.9727081,0.40567946,-1.8452684,1.0901302,-1.718438,-0.70862746,-0.86178035,1.6022179,0.39066738,0.25490376,-0.9769699,-1.3106332,0.74296606,-0.2937964,1.9108424,-2.1030376,1.8570852,1.4113578,-1.1394801,-0.3886006,0.38348922,-1.4017321,0.60050964,0.026495397,-0.66184264,-0.25386664,-0.055315938,-0.20726891,-1.7932547,0.19675693,0.3915515,1.8005364,-1.1180189,0.96655834,-0.3754123,-0.95292336,0.35579097,-0.23349006,-0.115579374,-1.4290383,-0.7094677,0.38320157,0.19087628,-0.5457214,-0.031338125,-0.42997685,-0.42551154,0.45041564,0.9079749,-0.4547924,-1.6587142,-0.4615958,0.14709875,0.7053537,1.5388584,-0.25965038,3.436987,2.0427394,2.3285904,0.9272347,1.7532091,0.79339963,0.015782097,-0.051950183,-1.2125394,-0.20573103,0.12096898,0.12263134,-1.0004878,2.3397803,1
0.040816326,0.040816326,0.040816326,0.04489796,0.01632653,0.028571429,0.073469386,0.10612245,0.053061225,0.036734693,0.07755102,0.073469386,0.036734693,0.040816326,0.040816326,0.053061225,0.07755102,0.008163265,0.04897959,0.06122449,0.0,1.0789112,-0.78720987,-2.348028,0.34723592,0.024586542,-0.79263246,0.59954494,-1.3402401,-2.0159152,2.3939865,1.6230097,-0.64626837,0.062871195,-1.1445322,0.1223432,-1.5686554,1.6009367,0.09909837,1.4361873,0.3528993,4.3992004,0.19147822,-0.6174658,1.9800199,-0.036141217,0.28810352,-0.23237264,-0.038368266,-1.3567458,1.3766842,1.9770541,0.40810388,-1.8494779,1.0933886,-1.7216891,-0.7111848,-0.86631125,1.6005155,0.39199653,0.2562968,-0.98202,-1.3099699,0.74818486,-0.29370442,1.9128884,-2.1025043,1.8610736,1.4182706,-1.1377004,-0.38919058,0.3827076,-1.3977883,0.5968214,0.032079093,-0.66481304,-0.25282297,-0.055928778,-0.2158595,-1.7888961,0.19498041,0.39164886,1.8031948,-1.1185277,0.96537054,-0.38259372,-0.9504837,0.3529656,-0.22857212,-0.11703649,-1.4304162,-0.71400577,0.38353267,0.19795363,-0.5439145,-0.03117054,-0.43010974,-0.42204893,0.45117682,0.90677255,-0.45566922,-1.6614923,-0.4655176,0.15322915,0.7056238,1.5381298,-0.25931197,3.4295256,2.0407586,2.330715,0.93166167,1.7567433,0.7913285,0.01556197,-0.05275453,-1.2160801,-0.20637101,0.12231561,0.12481252,-1.0046362,2.343073,1
0.05381166,0.03587444,0.044843048,0.07174888,0.01793722,0.022421524,0.07174888,0.089686096,0.040358745,0.05381166,0.06278027,0.089686096,0.02690583,0.044843048,0.049327355,0.05381166,0.031390134,0.00896861,0.06278027,0.06726457,0.0,1.1714509,-0.87223816,-2.209213,0.40583482,0.17811614,-0.9045942,0.44688824,-1.4461478,-1.932635,2.5188398,1.6137378,-0.6291597,-0.0010796991,-1.0845526,0.13541248,-1.5940329,1.5377958,0.1924269,1.4158738,0.38804796,4.404624,0.15418898,-0.73123294,2.032317,-0.007128635,0.12891446,-0.12519155,-0.103829645,-1.3492261,1.3204466,2.1595347,0.3610625,-1.8490012,1.0608945,-1.6127254,-0.6692208,-0.8887657,1.5189189,0.42297935,0.22004697,-0.9003467,-1.2342056,0.91893244,-0.18948363,1.909101,-2.1124363,1.8425887,1.5257058,-1.0708277,-0.47873935,0.37844586,-1.1900202,0.5004805,0.053313337,-0.50740963,-0.18783353,-0.1255717,-0.20737348,-1.7894083,0.19840972,0.38422236,1.7361847,-1.1737103,0.8918983,-0.49854627,-0.9948749,0.40449598,-0.21454217,-0.19254397,-1.4807597,-0.7463963,0.4269831,0.11335152,-0.49238524,-0.0803195,-0.5293331,-0.56894714,0.4402072,0.83799946,-0.37789455,-1.5851145,-0.5644737,0.29077008,0.69048846,1.5131751,-0.3228778,3.3629854,2.015492,2.3264675,0.930751,1.6780405,0.92550606,-0.041453246,0.060020253,-1.1701523,-0.11922988,0.030953895,0.11027798,-1.1115338,2.2148805,1
0.04489796,0.040816326,0.040816326,0.04489796,0.01632653,0.028571429,0.073469386,0.10612245,0.053061225,0.036734693,0.07755102,0.073469386,0.036734693,0.040816326,0.040816326,0.04897959,0.07755102,0.008163265,0.04897959,0.06122449,0.0,1.0723826,-0.7836421,-2.3586502,0.34308353,0.022882666,-0.7967116,0.59063196,-1.3489962,-2.0118382,2.391785,1.6255448,-0.64789385,0.06325752,-1.1450825,0.12362396,-1.5647986,1.6052829,0.09875178,1.4388406,0.36333326,4.393958,0.18885076,-0.610846,1.9817123,-0.0411036,0.2863323,-0.23479442,-0.03793065,-1.3653337,1.3801748,1.9776406,0.4150212,-1.847806,1.0970309,-1.7224119,-0.71275604,-0.86762017,1.5957004,0.3881957,0.26318195,-0.97782224,-1.3120264,0.75724876,-0.27993593,1.9213088,-2.104702,1.8574647,1.4123163,-1.1421146,-0.3892408,0.3883485,-1.3983563,0.59750694,0.024408072,-0.6637413,-0.2508898,-0.05201435,-0.2128487,-1.7877225,0.18884312,0.39491332,1.8043704,-1.1084667,0.96482295,-0.37375996,-0.9458789,0.35494974,-0.23022448,-0.097360164,-1.422775,-0.71651024,0.38839552,0.19474696,-0.5476607,-0.027521998,-0.42346415,-0.43162584,0.45283332,0.9089464,-0.45912096,-1.6603564,-0.44548282,0.1529409,0.70530796,1.5474412,-0.25652406,3.4335792,2.0537937,2.3292656,0.93104666,1.7573388,0.7928275,0.008304666,-0.058690645,-1.2098821,-0.20313458,0.12390547,0.123948,-1.0011009,2.3569355,1
0.040816326,0.040816326,0.040816326,0.04489796,0.01632653,0.028571429,0.073469386,0.10612245,0.053061225,0.036734693,0.07755102,0.073469386,0.036734693,0.040816326,0.040816326,0.04897959,0.08163265,0.008163265,0.04897959,0.06122449,0.0,1.0780602,-0.780084,-2.3428903,0.3408052,0.019967956,-0.79324746,0.5828941,-1.3367412,-2.017551,2.396666,1.62491,-0.65132326,0.06698106,-1.152555,0.12059043,-1.5685406,1.6036183,0.10023367,1.4425513,0.35576263,4.3998046,0.19370452,-0.6108514,1.9734976,-0.034952514,0.29708713,-0.23291306,-0.032318,-1.3560252,1.3743461,1.9769758,0.40832037,-1.8560758,1.0882474,-1.7234404,-0.7047664,-0.86801153,1.6002994,0.3928222,0.25649646,-0.98279494,-1.30697,0.7389323,-0.29500586,1.9161979,-2.1011758,1.8608613,1.4133515,-1.1370398,-0.38657054,0.37924892,-1.4022075,0.58778346,0.024681149,-0.6671079,-0.24272281,-0.056227397,-0.21679181,-1.7835861,0.20075788,0.39184713,1.8010432,-1.123439,0.9754367,-0.37843618,-0.94905883,0.35992905,-0.23434158,-0.11421435,-1.430684,-0.7123937,0.38652354,0.19275841,-0.5404098,-0.029922679,-0.43013602,-0.42710823,0.45132965,0.9047247,-0.45190123,-1.6575286,-0.46084762,0.15028201,0.7008891,1.5337037,-0.25386995,3.4322536,2.0359335,2.3318756,0.9303853,1.747618,0.77505964,0.021870824,-0.053899843,-1.2186648,-0.2199575,0.120441586,0.12074086,-0.9951646,2.342426,1
0.040816326,0.040816326,0.040816326,0.04489796,0.01632653,0.028571429,0.073469386,0.10612245,0.053061225,0.036734693,0.07755102,0.073469386,0.040816326,0.040816326,0.040816326,0.04897959,0.07755102,0.008163265,0.04897959,0.06122449,0.0,1.0531424,-0.7832698,-2.362317,0.33821535,0.019846171,-0.8063254,0.57769316,-1.3516866,-2.0058632,2.39875,1.6236417,-0.6530577,0.07146755,-1.1386827,0.12339645,-1.5595769,1.5923214,0.09894014,1.4481705,0.3779338,4.3740025,0.18420486,-0.605301,1.9866287,-0.046627257,0.28966564,-0.24309996,-0.046226017,-1.3685232,1.3766181,1.9902169,0.41737974,-1.8433207,1.0993568,-1.7173498,-0.7103931,-0.8619565,1.5910594,0.38463297,0.26409504,-0.9688023,-1.3119247,0.7501659,-0.2834966,1.9344537,-2.1011913,1.8460779,1.4141307,-1.1262299,-0.37940165,0.37566453,-1.3978388,0.60474014,0.013230283,-0.67049646,-0.2524651,-0.05178747,-0.21019855,-1.786048,0.190172,0.39915726,1.7973045,-1.1008594,0.9643514,-0.3719629,-0.94976175,0.3630365,-0.22405058,-0.10327316,-1.41925,-0.7242057,0.3801599,0.18349795,-0.54531866,-0.021696584,-0.42567933,-0.44637015,0.4458313,0.9122535,-0.45707002,-1.6461207,-0.44435567,0.15353243,0.7085205,1.5507162,-0.24803843,3.4465272,2.053105,2.3182724,0.92980605,1.751395,0.7913986,0.010010669,-0.05334766,-1.1981604,-0.21057288,0.11846534,0.1127091,-1.016695,2.3529515,1
0.038793102,0.03448276,0.038793102,0.04310345,0.012931035,0.030172413,0.077586204,0.09913793,0.030172413,0.04310345,0.073275864,0.094827585,0.038793102,0.04310345,0.05172414,0.05172414,0.077586204,0.01724138,0.04310345,0.060344826,0.0,1.0800501,-0.80215627,-2.3537197,0.3968101,0.1755916,-0.8589712,0.5010334,-1.4073116,-1.9666367,2.5135581,1.5886612,-0.62678033,0.053514577,-1.0354191,0.26981,-1.5562786,1.5725204,0.15394227,1.4698522,0.34006637,4.4246078,0.17548314,-0.6146944,2.0615485,-0.04384005,0.266942,-0.18318535,-0.05547689,-1.3716325,1.3195378,2.0470142,0.34338596,-1.8126239,1.0842751,-1.7093823,-0.68289447,-0.8488292,1.5205922,0.4017051,0.29438904,-0.95681363,-1.2641447,0.81006956,-0.19066033,1.9688808,-2.1426363,1.8539968,1.4522908,-1.0873384,-0.45098546,0.361477,-1.2558106,0.56126964,0.08324787,-0.6662653,-0.21998993,-0.0903844,-0.23542872,-1.7911916,0.21608801,0.39178503,1.8039979,-1.136223,0.9567756,-0.49059656,-0.9711155,0.4441946,-0.23655228,-0.14400695,-1.4730216,-0.7359143,0.45127904,0.19739528,-0.50406146,-0.058076687,-0.4668341,-0.5557548,0.40030047,0.85224515,-0.40328175,-1.6408105,-0.5327484,0.29198167,0.66689986,1.576933,-0.29425007,3.380549,2.1030943,2.3539686,0.96401805,1.8207258,0.7565417,0.027929755,0.056608774,-1.1088184,-0.17599185,0.09141096,0.039833575,-1.1053617,2.3275917,1
0.047008548,0.034188036,0.051282052,0.042735044,0.012820513,0.02991453,0.081196584,0.094017096,0.02991453,0.042735044,0.081196584,0.081196584,0.034188036,0.047008548,0.042735044,0.042735044,0.08547009,0.008547009,0.051282052,0.05982906,0.0,1.0819885,-0.8215735,-2.3385067,0.35164315,0.14979473,-0.8554005,0.52982205,-1.4070362,-2.0102508,2.513395,1.5800315,-0.6407396,0.045832492,-1.0573289,0.28220147,-1.6114033,1.585865,0.17521736,1.4339582,0.34909138,4.422628,0.19015318,-0.5602013,2.1077037,-0.02811024,0.27840358,-0.17376411,0.0016277934,-1.3613226,1.3025005,2.0580232,0.35912776,-1.8141803,1.098276,-1.7092828,-0.7193178,-0.88910925,1.5549569,0.41695032,0.22099449,-0.9137128,-1.3134289,0.77878994,-0.21862538,1.938527,-2.1214256,1.835336,1.4409763,-1.1307638,-0.4930521,0.3601422,-1.2913333,0.52035916,0.101771355,-0.6336287,-0.25536686,-0.12150684,-0.20967619,-1.792943,0.18383257,0.39132306,1.8131711,-1.1738933,0.9825528,-0.5490306,-0.9756708,0.4454576,-0.2598716,-0.10508698,-1.4505898,-0.7029059,0.39617756,0.10610839,-0.46217382,-0.014786802,-0.48206446,-0.53436816,0.4245459,0.88115996,-0.41987404,-1.6561301,-0.5062809,0.27862456,0.70848346,1.5894495,-0.29472533,3.3734572,2.102367,2.3171299,1.0218829,1.8251474,0.75070685,0.06891655,0.04178462,-1.1495264,-0.21152766,0.09805096,0.07382308,-1.0499147,2.2979374,1
0.040983606,0.032786883,0.032786883,0.057377048,0.0040983604,0.028688524,0.09836066,0.11065574,0.04918033,0.032786883,0.05327869,0.09836066,0.04918033,0.040983606,0.04918033,0.045081966,0.06147541,0.012295082,0.04918033,0.05327869,0.0,1.0030583,-0.8638739,-2.3845797,0.30395782,0.09772896,-0.7588255,0.6108115,-1.3461802,-1.9761463,2.3390436,1.5766425,-0.6807336,0.0069742007,-1.0678778,0.11386664,-1.5925199,1.5660471,0.12428463,1.4014072,0.40495816,4.418076,0.28524235,-0.6757852,1.9675299,-0.017967377,0.15129977,-0.13595639,-0.08036602,-1.329935,1.3722373,2.043242,0.35666415,-1.75074,1.1175987,-1.715448,-0.7242068,-0.92062336,1.5901105,0.41476998,0.28543177,-0.98821104,-1.2879907,0.8329403,-0.3850833,1.8383248,-2.0780344,1.9098575,1.4741766,-0.9889799,-0.43815872,0.4317646,-1.394703,0.60306406,0.07291942,-0.6260978,-0.27781972,-0.012426219,-0.17100298,-1.8570067,0.12283072,0.33318818,1.7871226,-1.1216754,0.92939955,-0.36863273,-0.9517206,0.29032192,-0.0919625,-0.20007126,-1.4530259,-0.76233274,0.39052862,0.20748988,-0.4704477,-0.12611586,-0.42809293,-0.47898784,0.45187786,0.83022803,-0.49283737,-1.5914884,-0.6155768,0.1829793,0.74393,1.5096072,-0.34695318,3.4300852,2.0799496,2.3638053,0.8398745,1.8137976,0.87405664,0.0023281605,0.0011331603,-1.2406566,-0.16951114,0.08721554,0.24969448,-0.95025516,2.2710364,1
0.045081966,0.028688524,0.028688524,0.057377048,0.0040983604,0.028688524,0.09836066,0.11065574,0.05327869,0.036885247,0.057377048,0.09836066,0.040983606,0.040983606,0.04918033,0.04918033,0.05327869,0.012295082,0.05327869,0.05327869,0.0,0.9910695,-0.8634008,-2.381371,0.31502557,0.07121245,-0.77683425,0.6206125,-1.3417933,-1.9701545,2.3131423,1.5798306,-0.67904186,-0.019145356,-1.0671924,0.15415101,-1.573284,1.5284156,0.10937786,1.3929827,0.41877353,4.405549,0.25199184,-0.6512969,1.9595702,0.019618612,0.17879245,-0.13983929,-0.079054765,-1.3298029,1.3670795,2.007948,0.3792991,-1.7327696,1.1099507,-1.7028776,-0.7248919,-0.9301863,1.5895634,0.41014856,0.30585355,-1.0068692,-1.303026,0.8051578,-0.37081873,1.8166512,-2.0843403,1.9097434,1.4786303,-0.9917212,-0.40066046,0.42295057,-1.3878253,0.57294816,0.105776794,-0.62721014,-0.2643654,-0.026655238,-0.16833849,-1.8207197,0.10031362,0.31264716,1.818385,-1.1039509,0.96611506,-0.3873763,-0.9395506,0.2674992,-0.117418945,-0.22893082,-1.4459803,-0.71230286,0.37606403,0.16916932,-0.46549478,-0.11883935,-0.42577145,-0.4945743,0.45017385,0.84292144,-0.48264968,-1.6070596,-0.5955256,0.18926363,0.737049,1.5133072,-0.31241378,3.4444287,2.0677323,2.4151473,0.8385978,1.7868259,0.85811675,-0.01601677,0.03339735,-1.22912,-0.19757059,0.10853661,0.2398956,-0.9520667,2.2830544,1
0.045081966,0.028688524,0.028688524,0.057377048,0.0040983604,0.028688524,0.09836066,0.11065574,0.05327869,0.036885247,0.05327869,0.09836066,0.045081966,0.040983606,0.04918033,0.04918033,0.05327869,0.012295082,0.05327869,0.05327869,0.0,0.9974919,-0.8651582,-2.3830884,0.31317642,0.07531073,-0.78264624,0.6177333,-1.3445262,-1.9682938,2.3161807,1.5726522,-0.686666,-0.02181032,-1.0611203,0.15973555,-1.5773994,1.5332553,0.11244089,1.405531,0.42006272,4.4043155,0.2601886,-0.6524268,1.9654126,0.02339025,0.18130186,-0.14081101,-0.07509994,-1.3277866,1.3639044,2.0079417,0.3743684,-1.7325505,1.1133403,-1.7088454,-0.7361703,-0.92890376,1.5959986,0.41664737,0.3078132,-1.0074108,-1.303802,0.8022823,-0.37295598,1.8147945,-2.0842247,1.9073788,1.4817431,-0.98837733,-0.4043291,0.42533883,-1.3890432,0.57077575,0.10996812,-0.6288412,-0.27756226,-0.025442975,-0.16363353,-1.8233715,0.106675476,0.31542438,1.8195244,-1.1151204,0.9624072,-0.3886021,-0.94539016,0.26791695,-0.12317686,-0.22404161,-1.4422984,-0.7204989,0.3778018,0.1698085,-0.46593836,-0.1210583,-0.4294749,-0.5012483,0.4496582,0.8443196,-0.47369397,-1.6156548,-0.5961619,0.17999013,0.73709077,1.5110661,-0.31584403,3.4378066,2.074061,2.4097946,0.84271705,1.7912818,0.85585564,-0.0120463185,0.022341598,-1.2209297,-0.1896393,0.11551897,0.23985565,-0.95430636,2.2867734,1
